CNES,NOME FANTASIA,UF,MUNICIPIO
5167930,ALEXSANDRA FERREIRA DA SILVA,SC,SAO JOSE
5168015,JULIO CESAR ABRAHAO BIDONE,SC,TIMBO
5168147,ANGELA MARIA DONEDA LOSSO,SC,SAO JOSE
5169291,MARCELO BIASI CAVALCANTI,SC,JOINVILLE
2624052,DR CARLOS NEVES,SC,ARARANGUA
5029171,CRISCHIMAN LUIS DAL ZOTTO,SC,BLUMENAU
5030544,CRISTHIANE DANIELLI DA SILVA BORDIN,SC,BLUMENAU
5031141,NELSON LUIZ GONCALVES,SC,BLUMENAU
2511460,UBSF JARDIM IRIRIU,SC,JOINVILLE
2341069,ESF VILA VITORIA,SC,LAGUNA
2358972,ROMEU VALERIO KOWALSKI,SC,TIMBO
2359014,KRISTINE HENNINGS STOCCO HUNZINKER,SC,TIMBO
2359170,CENTRO MEDICO TIMBO,SC,TIMBO
2385791,UNIDADE BASICA DE SAUDE DE ALTO ARROIO,SC,IMBITUBA
3868478,CLINICA DA CRIANCA E DO ADOLESCENTE,SC,JOINVILLE
3868966,RC LEMOS SERVICOS MEDICOS,SC,JOINVILLE
2521245,CORPO DE BOMBEIROS VOLUNTARIOS DE JOINVILLE,SC,JOINVILLE
2521296,HOSPITAL BETHESDA,SC,JOINVILLE
3149706,OTOCLINICA,SC,FLORIANOPOLIS
3150615,RKC ANALISES CLINICAS,SC,JOINVILLE
3151190,CDI VISION,SC,SAO MIGUEL DO OESTE
3157407,LABORATORIO CASAGRANDE,SC,BARRA VELHA
3160114,CLINICA CARDIOLOGICA DR ROMEU BORCHAS,SC,JOINVILLE
3160378,CONSULTORIO ODONTOLOGICO ANDREIA DO AMARAL,SC,MAFRA
2521776,LABORATORIO SAO FRANCISCO,SC,SAO BENTO DO SUL
3876152,BAIA SUL MULTIMED,SC,FLORIANOPOLIS
3877361,DR PEDRO FRANCIO,SC,JOACABA
3883116,REABILITAR FISIOTERAPIA,SC,FLORIANOPOLIS
3883132,LILIAN SCHWANZ LUCAS,SC,FLORIANOPOLIS
2502453,ANDRE RODOLFO GARGIONI,SC,LAGES
5633486,CLINICA DA SAUDE,SC,GUARAMIRIM
5634423,MARIA JULIETE FIAMONCINI DE SOUZA,SC,FLORIANOPOLIS
5287936,CLINICA LIMA,SC,JARAGUA DO SUL
5292972,JASON SILVA,SC,BALNEARIO CAMBORIU
5295025,SIDNEI DA SILVA SALABERGA,SC,FLORIANOPOLIS
5295521,ROSELI PRETO QUEIROGA,SC,JOINVILLE
5297745,DENTAL CLEAN,SC,BIGUACU
5298172,SORAYA REGINA GONCALVES ANDRADE MONARI,SC,BLUMENAU
5495547,LISLIANE NUNES DE ANDRADE,SC,SAO JOSE
5495571,JORGE LUIZ LEDRA,SC,SAO JOSE
5497728,MARIA HELOISA MARQUARDT,SC,FLORIANOPOLIS
3172244,CLINICA SUZUKI,SC,JOINVILLE
3174042,CENTRO DE PEDIATRIA VALE DO ITAJAI S S,SC,BLUMENAU
3176649,CALMUSS CLINICA DE FISIOTERAPIA E REABILITACAO,SC,SAO FRANCISCO DO SUL
3178374,VITESSE,SC,FLORIANOPOLIS
3178781,CLINICA TRES DE MAIO,SC,JOINVILLE
3180816,CENTRO DE DIAGNOSTICO OFTALMOLOGICO BLUMENAU SS,SC,BLUMENAU
2521342,CLINICA DE NEFROLOGIA DE JOINVILLE,SC,JOINVILLE
2521385,HOSPITAL DONA HELENA,SC,JOINVILLE
2521423,SAO MARCOS RADIOLOGIA,SC,JOINVILLE
2521490,LAB LABCENTER PSC CENTRO,SC,JOINVILLE
5595665,MARIA RAQUEL SAMESIMA,SC,JOINVILLE
5597269,SAUDE E BELEZA,SC,JOINVILLE
5598095,CENTRO DE ATENCAO PSICOSSOCIAL DA CRIANCA E ADOLECENTE CAPSI,SC,LAGES
5598915,C E A I,SC,ITAJAI
5599555,MIRIAM TEREZINHA SIQUEIRA NUNES BERTONCINI SOARES,SC,JOINVILLE
5601088,ANTONIO HENRIQUE BOZZOLA,SC,JOINVILLE
5601215,DANIELLE DREFAHL ODONTOLOGIA,SC,JOINVILLE
5256003,CLINICA MEDICA CORDEIRO S S LTDA,SC,FLORIANOPOLIS
5259096,DIAGNOSTICA 24 HS,SC,FLORIANOPOLIS
5261236,ANTOINE CHRYSSOVERGIS,SC,FLORIANOPOLIS
2502631,MAURICIO DUARA,SC,LAGES
2502682,CRISTIANE RODOLFO DE LIZ,SC,LAGES
2502720,GIOVANI MELLO,SC,LAGES
2502968,NEDHER ALI DABBOUS,SC,LAGES
2502992,GERALDO COSTA DE OLIVEIRA,SC,LAGES
2503085,JOAO FERNANDO VIEIRA RAMOS,SC,LAGES
2689359,SECRETARIA MUNICIPAL DE SAUDE,SC,TIJUCAS
2689693,UNIDADE ODONTOLOGICA MOVEL,SC,VIDEIRA
2689995,UNIDADE DE SAUDE DE BOMBINHAS,SC,BOMBINHAS
2359502,ODONTOCLINICA KRETZSCHMAR S S LTDA,SC,TIMBO
2379317,LABORATORIO ANACLIN,SC,MAFRA
2379384,LABORATORIO LUZ,SC,RIO DO SUL
2379481,PSF BARRA DO TROMBUDO,SC,RIO DO SUL
2379538,PSF FUNDO CANOAS,SC,RIO DO SUL
2379783,PSF VILA RICA,SC,HERVAL D'OESTE
2669498,ANA SILVIA MILHAZES ZANON,SC,JOINVILLE
3080749,CLINICA DE FISIOTERAPIA COSTA E SILVA,SC,JOINVILLE
3086879,HOCHHEIM HIDRO E TERAPIA LTDA,SC,BLUMENAU
3092399,INSTITUTO DE OLHOS DR CARLO WILLE,SC,JOINVILLE
3094707,CLINICA DE OLHOS SANTA LUZIA S S LTDA,SC,BLUMENAU
3101150,UBSF DOM GREGORIO,SC,JOINVILLE
3112535,BAMBINI,SC,JOINVILLE
3123251,HOSPITAL DE OLHOS DE BLUMENAU,SC,BLUMENAU
3125874,CORPOSANO,SC,SAO BENTO DO SUL
3126897,CLINICA FEMINA,SC,JOINVILLE
3127036,SERVICO DE ANESTESIOLOGIA DE JOINVILLE,SC,JOINVILLE
5607582,GUILHERME BUCHELE VIEIRA,SC,JOINVILLE
5610168,SM DIAGNOSTICOS SS,SC,JOINVILLE
3482618,CLINICA DE GASTRO,SC,BALNEARIO CAMBORIU
2689030,CIRGIPED,SC,CONCORDIA
2689065,CLINICA DE DERMATOLOGIA CONCORDIA SS LTDA,SC,CONCORDIA
2689073,CLINICA GINECOLOGICA E OBSTETRICA SAO ROQUE LTDA,SC,CONCORDIA
5176301,UNIMED PLANALTO NORTE CONSULTORIO,SC,SAO BENTO DO SUL
5178061,GASTAO HELMUTH LEITIS,SC,BALNEARIO CAMBORIU
5178991,FABIO RAFAEL TESSAROLLO,SC,BALNEARIO CAMBORIU
5181453,LUIZ CARLOS LEITE PFLUCK,SC,CHAPECO
2491885,CLINICA PEDIATRICA CRIANCA CIA SC LTDA,SC,TUBARAO
2491915,GASTROMED,SC,TUBARAO
2491966,PAULO BOEMEKE,SC,TUBARAO
2491990,POLICLINICA ODONTOLOGICA CRUZ AZUL LTDA,SC,TUBARAO
2492024,HOMERO CALEGARI,SC,TUBARAO
2492067,HPS SERVICOS CLINICOS,SC,TUBARAO
2492083,CIA DO DENTE,SC,TUBARAO
2492113,OTOPNEUMOCLINICA LTDA,SC,TUBARAO
2492156,UNIFISIO CENTRO DE REABILITACAO LTDA,SC,TUBARAO
2492180,PROINFANCIA,SC,TUBARAO
2492237,OTOVISION,SC,TUBARAO
2492253,NAUDY BRODEBECK MAY,SC,TUBARAO
2691124,LUTER,SC,CANELINHA
2692430,CORPO DE BOMBEIROS COMUNITARIO,SC,XANXERE
5215269,LABORATORIO MUNICIPAL ARACY VAZ CALLADO,SC,FLORIANOPOLIS
5217512,CLIDEMA CLINICA DENTARIA MARIZA AMARAL,SC,BLUMENAU
5218845,CLINICA SONIMAGE,SC,CAMBORIU
5220521,ANA CRISTINA BLANCO SOARES CRUZ DE OLIVEIRA,SC,BLUMENAU
5229782,CLINICA SWERTS,SC,BRUSQUE
2521873,HOSPITAL BEATRIZ RAMOS,SC,INDAIAL
3999467,JULIA BRUGGEMANN DA CONCEICAO,SC,BALNEARIO CAMBORIU
4058631,LABORATORIO SANTA RITA,SC,CRICIUMA
2538911,ADALBERTO G DE MEIRA,SC,CHAPECO
2538962,CARMEM LUCIA DE SOUZA LABRES,SC,CHAPECO
2538997,GILMAR CARBONERA,SC,CHAPECO
2539055,OSMAR TADEU DO NASCIMENTO,SC,CHAPECO
2539098,LUIZ CARLOS PEZZINI,SC,CHAPECO
2491702,POLICLINICA MUNICIPAL CENTRAL,SC,TUBARAO
2491796,PROVIDA,SC,TUBARAO
5593352,DANIEL MATIODA ARAUJO,SC,JOINVILLE
5616654,DIEGO MAESTRI,SC,JOACABA
5618282,CEO,SC,PALHOCA
5620244,NOLISA BONI,SC,BLUMENAU
5624754,CONSULTORIO ODONTOLOGICO,SC,GASPAR
5626692,RODOLFO BRANDES FILHO,SC,JOINVILLE
5626757,APISCAE,SC,JOINVILLE
2539608,JOSE AVELINO ZANELLA,SC,CHAPECO
2539632,ANTONIO FABRE,SC,CHAPECO
2539667,LIA GALGANI SCHFFER CUNHA POLETTO,SC,CHAPECO
2539705,PROCTOCLINICA CENTRO COLOPROCTOLOGICO DO OESTE,SC,CHAPECO
2539764,LENOIR FRANCISCO GIACHIM,SC,CHAPECO
2539799,RUDIMAR GENEZIO DE TONI,SC,CHAPECO
2539845,MARIVALDO ZUCCO,SC,CHAPECO
2385686,LABORATORIO BERTONCINI,SC,IMBITUBA
2385724,UNIDADE BASICA DE SAUDE DE SAMBAQUI,SC,IMBITUBA
3491218,DR EDSON CARLOS SCHULZ,SC,JARAGUA DO SUL
3496996,CLINICA DO CORACAO,SC,FLORIANOPOLIS
3499251,CLINICA ARSEGO,SC,JOINVILLE
3500047,MARIO ANIBAL DOMINGUES,SC,ITAJAI
3503585,FUNDACAO CATARINENSE DE EDUCACAO ESPECIAL,SC,SAO JOSE
3504719,INSTITUTO DE FONOAUDIOLOGIA UNIVALI,SC,ITAJAI
3512746,FAZAN CLINICA DE ODONTOLOGIA,SC,FLORIANOPOLIS
3512762,CLINICA CONTROLLER,SC,FLORIANOPOLIS
3516555,ORTOCLINI CLINICA DE ORTOPEDIA E TRAUMATOLOGIA,SC,FLORIANOPOLIS
3519007,CAPSI CENTRO DE ATENCAO PSICOSSOCIAL CRIANCAS E ADOLESCENTES,SC,FLORIANOPOLIS
3521192,PATRICIA ZAPPELINI,SC,LAGES
3527727,CLINICA TORAX,SC,FLORIANOPOLIS
3615812,CINCINATO KIKUCHI SILVA,SC,ITAJAI
5230632,AMPLA MEDICA,SC,FLORIANOPOLIS
5236282,CONSULTORIO ODONTOLOGICO DRA SANDRA,SC,CONCORDIA
5244307,ORAL HEALTH,SC,FLORIANOPOLIS
5244390,NICOLAU ANTONIO DUARTE,SC,FLORIANOPOLIS
5244447,MARCO ANTONIO VAZ,SC,FLORIANOPOLIS
5250668,BIORALE,SC,FLORIANOPOLIS
2540134,RENATO ANTONIO BOHNERT,SC,CHAPECO
2503301,MAGALI PARIZZI GALLI,SC,LAGES
2503352,ALTAIR MEDEIROS DA SILVA JUNIOR,SC,LAGES
2503395,NORMELIS GARGIONI JR,SC,LAGES
2503441,MOACIR FERNANDO VEDANA,SC,LAGES
2503891,PAULO RICARDO CASTAGNA,SC,LAGES
2503948,SERGIO TEIXEIRA VARGAS,SC,LAGES
2503980,SAIONARA GRAZZIOTIN VIEIRA,SC,LAGES
2504014,JOEL ZAPELINI,SC,LAGES
2504065,ELIZABETE AVILA PRESTES,SC,LAGES
5614465,ROBERTO REICHERT,SC,ITAJAI
2669811,MAURICIO COLIN BARBOSA CORDEIRO,SC,JOINVILLE
2669889,HELENITA FARACO BRAGANCA DE AZEVEDO,SC,JOINVILLE
2669927,CARLOS ROBERTO TIMM,SC,JOINVILLE
2670054,JOSE KALIL NASSAR,SC,JOINVILLE
2670119,CARLOS EDUARDO PINAREL ARRUDA,SC,JOINVILLE
2670127,TELMO FISCHER JUNIOR,SC,JOINVILLE
4058720,UNIDADE BASICA DE SAUDE BRASILIA,SC,CRICIUMA
4061292,UNIDADE MUNICIPAL DE PRENATAL,SC,MAFRA
5007747,GLAUCIA LANGE ZAPONI PELIZZARO,SC,CACADOR
2669773,RICARDO EDSON YAMAMOTO,SC,JOINVILLE
2609967,SERGIO VARELA BRANCO,SC,IMBITUBA
3197778,MIRIAM ELISA DAL SASSO RECHIA,SC,VIDEIRA
3197816,JOAO JOSE HEINZEN,SC,INDAIAL
3202615,INSTITUTO DE REABILITACAO FISIOCARE,SC,SAO MIGUEL DO OESTE
3204103,CLINICA MEDICA STYMA LTDA,SC,BLUMENAU
3206513,PERSUL,SC,FLORIANOPOLIS
3209490,CLINICA EQUILIBRIO VITAL,SC,VIDEIRA
3209555,ORTHOCLINICA,SC,JOACABA
3209644,QUADROS RIBEIRO SERVICOS MEDICOS LTDA,SC,JOACABA
3209695,CLINICA DE OLHOS DR LAURENCE M NOGUEIRA SS LTDA,SC,JOACABA
3209741,INTEGRAL CLINICA ODONTOLOGICA,SC,JOACABA
3209806,CLINICA HERTER S C LTDA,SC,JOACABA
2663600,CLINICA RADIOLOGICA CAMPINAS,SC,SAO JOSE
5142415,CLINICA VIDA,SC,LAGUNA
5145694,ROSANA L SPRINGMANN DENISE S ZACCHI,SC,FLORIANOPOLIS
5116678,CENTRO MEDICO CENTRAL,SC,SAO JOSE
5118670,KARINA ZATTAR,SC,BLUMENAU
5119057,CONSULTORIO DRA ISABELLA FERREIRA ABILHOA,SC,VIDEIRA
3596796,JORGE SILVIO BARROZO GAMBORGI,SC,LAGES
3599035,CLINICA CARDIOSPORT,SC,FLORIANOPOLIS
3602818,SCHEILA FATIMA AYRES,SC,LAGES
3607275,PRONTO ATENDIMENTO GRANDE EFAPI,SC,CHAPECO
3608344,AILTO COMPER,SC,RIO DO SUL
2623811,CONSULTORIO DENTARIO DRA MARCIA ELISE BOEIRA SOARES,SC,ARARANGUA
2623854,DRA KARINE,SC,ARARANGUA
2623889,DR JOEDSON,SC,ARARANGUA
2623935,DRACRISTIANE,SC,ARARANGUA
3447030,REGINA KATIA PACHECO GONCALVES,SC,FLORIANOPOLIS
3447995,UNIDADE BASICA DE SAUDE PRIMEIRA LINHA,SC,CRICIUMA
3451399,CLINICA DE FONOAUDIOLOGIA SENTIDOS,SC,SAO MIGUEL DO OESTE
3454363,FISIOSUL ARARANGUA,SC,ARARANGUA
3457621,CLINICA DE FISIOTERAPIA SAO JUDAS TADEU,SC,CRICIUMA
3459624,CENTRO DE SAUDE ARIRIU DA FORMIGA,SC,PALHOCA
3464024,JHS ASSISTENCIA MEDICA,SC,BLUMENAU
3468704,KATYUSCIA SCHACKER DO ROSARIO,SC,BLUMENAU
3473198,SAO LUCAS CARDIO CLINICA LTDA,SC,BLUMENAU
3623424,MARIANA FOUAD GUIRGUIS,SC,JOINVILLE
3628973,VILSON LUIZ MACIEL,SC,ICARA
3629139,LAURO NOGUEIRA,SC,ICARA
3630080,CENTRO CLINICO,SC,LAGES
3636607,UP CLINICAS ASSOCIADAS,SC,FLORIANOPOLIS
3637395,CLIMED LTDA,SC,SAO BENTO DO SUL
3642739,ORTHOIMAGEM,SC,FLORIANOPOLIS
3642844,CLINICA DE DERMATOLOGIA DRA FABIANA B SCHAEFER,SC,FLORIANOPOLIS
3642925,FLORIMED,SC,FLORIANOPOLIS
3646874,INSTITUTO NOSSOS OLHOS,SC,ITAJAI
3647048,CONSULTORIO DR VOLMAR GARBELOTTO,SC,CRICIUMA
2642077,EMERSON ALEXANDRE SGROTT,SC,BRUSQUE
5676843,SINDICATO DOS SERVIDORES PUBLICOS MUNICIPAIS ITAJAI,SC,ITAJAI
5678285,MARCIA ROCHA GALLI,SC,JARAGUA DO SUL
5680476,MARCOS FERNANDO FERREIRA SUBTIL,SC,JARAGUA DO SUL
5683114,THAIS JAQUELINE ZANOTTI BERNARDES,SC,JOINVILLE
5684757,CLINICA DENTARIA TIRADENTES S C,SC,ITAJAI
5690145,SINDICATO DOS COMERCIARIOS,SC,ITAJAI
5690188,CONSULTORIO ODONTOLOGICO DRA CRISTIANE,SC,JOINVILLE
5690420,ORALCLIN CLINICA ODONTOLOGICA S S LTDA,SC,JARAGUA DO SUL
5691745,FELIPE BROLESE,SC,JARAGUA DO SUL
5692180,MAURICIO AMBONI CONTI,SC,ITAJAI
5695694,CLINICA HUMANITA CORACAO E PULMAO,SC,SAO MIGUEL DO OESTE
5696488,LAB GHANEM PSC PRO GASTRO,SC,JOINVILLE
5698065,SERVICO DE NEUROPSIQUIATRIA DO EXTREMO OESTE DE SC,SC,SAO MIGUEL DO OESTE
5698413,MAR CLINICA MEDICA SS LTDA,SC,JOINVILLE
3209814,CLINICA DE OLHOS DR LUIZ CARLOS BISCAINO PINTO LTDA,SC,JOACABA
3209857,CENTRO DE FISIOTERAPIA E REABILITACAO JOACABA LTDA,SC,JOACABA
3209946,CENTRO DE RADIODIAGNOSTICO SAO MIGUEL SC LTDA,SC,JOACABA
3210006,SERVITOM,SC,JOACABA
3218287,PROFISIO CLINICA DE FISIOTERAPIA LTDA,SC,CHAPECO
3218333,SCOTTINI SERVICOS MEDICOS LTDA ME,SC,CHAPECO
3649113,POLICLINICA AMURES,SC,LAGES
3653250,CONSULTORIO MEDICO DR AIRTON DOS ANJOS MORAES,SC,LAGUNA
2555042,DMI,SC,SAO JOSE
2557819,IPA,SC,VIDEIRA
2557843,HOSPITAL SANTA MARIA LTDA,SC,VIDEIRA
2558017,HOSPITAL DE CARIDADE S B J DOS PASSOS,SC,LAGUNA
2558173,CLINICA RADIOLOGICA MANOEL J C FERNANDES,SC,LAGUNA
5119073,GRASIELA LEISE BONFANTI,SC,CHAPECO
5122279,DENISE OPERMANN,SC,CHAPECO
5123763,APAE TIMBO,SC,TIMBO
5123801,LABORATORIO SAO JOSE,SC,SAO JOSE
5124123,CRISTIANE M BARROS TEIXEIRA DA COSTA,SC,BLUMENAU
5127440,CLINICA GRANZOTTO,SC,CHAPECO
5127750,CLINICA DA PELE,SC,CHAPECO
5131545,CLINICA ODONTOLOGICA MMF S C,SC,VIDEIRA
5458722,SAINT GERMAIN ODONTOLOGIA,SC,JOINVILLE
2359375,CONSULTORIO MEDICO DR EMERSON A RIBEIRO,SC,TIMBO
2545330,CONSULTORIO DE FONOAUDIOLOGIA,SC,ITAJAI
2545365,CLINICA ODONTOLOGICA OBA LTDA,SC,ITAJAI
2545438,ALEXANDRE DO AMARAL MENDONCA,SC,ITAJAI
2545470,CLINIVALI,SC,ITAJAI
2545500,CLINICA MEDICA INFANTIL,SC,ITAJAI
2545594,FISIOMAR CENTRO DE REABILITACAO E FISIOTERAPIA,SC,ITAJAI
2551314,CONSULTORIO ODONTOLOGICO,SC,ANCHIETA
2552701,UNISON,SC,BLUMENAU
3546616,CLINICA MEDICA ZANELLA,SC,FLORIANOPOLIS
3548767,CMA 1,SC,FLORIANOPOLIS
3551229,CLINICA DA PELE,SC,FLORIANOPOLIS
3553825,CLINICA DR ROBERIO CEZAR C VIANA,SC,JOINVILLE
3554015,PAPANICOLAOU,SC,FLORIANOPOLIS
3556328,CENTRO CARDIO CCBS,SC,FLORIANOPOLIS
3558037,CLINIVIDA,SC,JOACABA
2513862,UNIDADE BASICA DE SAUDE FAZENDA,SC,ITAJAI
2513897,UNIDADE BASICA DE SAUDE CIDADE NOVA,SC,ITAJAI
2513943,POLICLINICA SAO JOAO,SC,ITAJAI
2514079,CENTRO DE REFERENCIA SAO JUDAS,SC,ITAJAI
3576248,EDSON ARTUR ROSSINI,SC,ITAJAI
3576981,DR LEDA MARIA RIOS CLINICA DE CRI,SC,ITAPEMA
3577260,CENTRO MEDICO DO ESTREITO,SC,FLORIANOPOLIS
3577805,RODOLFO NOVAES SANTUCCI,SC,ITAJAI
3579956,BIAZE MANGER KNOLL,SC,ITAJAI
5307090,CONSULTORIO DR ANDRE MACHADO SONEGO,SC,CRICIUMA
5307309,UNIDADE CORPO E MENTE,SC,FLORIANOPOLIS
5307333,LISIANE VARDANEGA LANDMEIER,SC,SAO JOSE
2542838,LABORATORIO PALMA,SC,LAGES
2820439,PRESIDIO JARAGUA DO SUL,SC,JARAGUA DO SUL
7154046,NUCLEO ATENDIMENTO PRAIA BRAVA PB,SC,ITAJAI
2418312,CENTRO DE SAUDE BARRA DO ARIRIU,SC,PALHOCA
2418398,CENTRO DE SAUDE PALHOCA CENTRAL UNIDADE MISTA CENTRAL,SC,PALHOCA
2418533,REGIAO 11 ESTIVA,SC,BIGUACU
2418576,REGIAO 09 TIJUQUINHAS,SC,BIGUACU
2419726,BIOVITA LABORATORIO DE ANALISES CLINICAS,SC,CRICIUMA
2419793,UNIDADE BASICA DE SAUDE VILA MANAUS,SC,CRICIUMA
2419823,UNIDADE BASICA DE SAUDE SANTO ANTONIO,SC,CRICIUMA
2419890,UNIDADE BASICA DE SAUDE VILA RICA IMIGRANTES,SC,CRICIUMA
2419939,UNIDADE BASICA DE SAUDE DE SANGAO,SC,CRICIUMA
2419998,LABORATORIO PADRAO,SC,ICARA
2436469,HOSPITAL MUNICIPAL SAO JOSE,SC,JOINVILLE
2436493,PROGRAMA SAO BENTO SORRIDENTE,SC,SAO BENTO DO SUL
2436647,CLINICA URONEFRO SOCIEDADE SIMPLES LTDA,SC,CONCORDIA
2436795,CONSULTORIO ODONTOLOGICO DE MARCO E DURGANTE,SC,CONCORDIA
3328589,CENTROCOR SAO JOSE,SC,SAO JOSE
3329658,CLINICA FISIOTERAPIA VIDEIRA,SC,VIDEIRA
3331539,ANDY DE OLIVEIRA VICENTE,SC,BALNEARIO CAMBORIU
3333310,SISTEMA INTEGRADO DE APERFEICOAMENTO FISICO,SC,JOACABA
3337049,JULIO CEZAR VIECELLI,SC,BALNEARIO CAMBORIU
2625717,ROSBER BIAZUS,SC,CHAPECO
2625822,MARISANA PIANO SEBEN,SC,CHAPECO
2625881,DENISE MARIA HOLZ,SC,CHAPECO
2625938,VERA LUCIA NUNES VASSOLER,SC,CHAPECO
2625989,VENILTON CESAR VIEIRA,SC,CHAPECO
2626012,MARILICE BIGOLIN ZONTA,SC,CHAPECO
2626055,PREVECLIN,SC,CHAPECO
3129365,PRO MATER,SC,BLUMENAU
3129799,UROCENTRO,SC,JOINVILLE
3137759,REABILITARE CLINICA DE FISIOTERAPIA,SC,ICARA
3140881,CRV CENTRO INTEGRADO DE FISIOTERAPIA,SC,JOINVILLE
3141217,CLINICA SANTA CATARINA,SC,JOINVILLE
3141853,SERVICO DE ANESTESIOLOGIA S S LTDA,SC,JARAGUA DO SUL
2513315,ESF ENFERMEIRA TANIA LEITE,SC,BLUMENAU
2513498,UNIDADE MUNICIPAL DE SAUDE DA FAMILIA INTEGRADA,SC,TIMBO
2513560,UNIDADE DE SAUDE GUARANI,SC,BRUSQUE
2513609,POLICLINICA DE BRUSQUE,SC,BRUSQUE
2513722,UNIDADE DE SAUDE DA FAMILIA BENEDICKT WOLLECK,SC,POMERODE
7166648,CLINICA MEDICA BASSAN E MURITA,SC,VIDEIRA
5175194,ALMIR CARLOS CICHACEWSKI,SC,VIDEIRA
5176271,OTAVIANO DA SILVA DUARTE,SC,SAO BENTO DO SUL
2691914,CLINICA PED E MED TRAB DR ORLANDO J DEPINE S C,SC,INDAIAL
2691957,DRA JOSILEA MARTINS,SC,TIJUCAS
2692090,CS RATONES,SC,FLORIANOPOLIS
2692139,CS SANTO ANTONIO DE LISBOA,SC,FLORIANOPOLIS
5079543,OPHTHALMOTRAUMA,SC,FLORIANOPOLIS
5080231,CARDIOVITA,SC,BLUMENAU
5081467,INTERBLU CENTRO CLINICO,SC,BLUMENAU
5082919,MARIA APARECIDA GOEDERT,SC,BLUMENAU
5086043,TACIANA LIDIANEIA ALFLEN,SC,CHAPECO
5089336,ESF FREDERICO JENSEN,SC,BLUMENAU
5089786,COMPLEXO REGULADOR REGIONAL CENTRO,SC,FLORIANOPOLIS
5089859,COMPLEXO REGULADOR REGIONAL SUL,SC,FLORIANOPOLIS
5093368,ORTOTRAUMA CLINICA DE FISIOTERAPIA,SC,JOINVILLE
3477886,SONEMAGEM,SC,JOINVILLE
5720206,FABIO DESTRI,SC,FLORIANOPOLIS
5722098,SANDRA SALEH,SC,ITAJAI
5723566,QUALY MINDS,SC,JARAGUA DO SUL
2540584,CENTRO DE TRATAMENTO ODONTOLOGICO,SC,CRICIUMA
2540649,CONSULTORIO DR MARCIO ARCANGELOO ZACCARON,SC,CRICIUMA
3235270,GILBERTO BRAGANHOLO JUNIOR,SC,JOACABA
3239438,LABORMAR,SC,CAMBORIU
3249565,REABILITARE,SC,ARARANGUA
3251411,CLINICA DE OLHOS SAO JOSE,SC,ARARANGUA
3258009,CENTRONEURO,SC,BLUMENAU
3261387,CLIMAMA,SC,FLORIANOPOLIS
3266532,CLINICA FEMINA LTDA,SC,JOACABA
3278697,SOS ORTOPEDIA KOBRASOL,SC,SAO JOSE
3285685,MOSIMANN WEBER SERVICOS MEDICOS LTDA ME,SC,BLUMENAU
3294358,CLINICA MEDICA PROVIDA,SC,NAVEGANTES
3297446,UNIDADE MATERNO INFANTIL CRIANCA SAUDAVEL,SC,CRICIUMA
3305589,CLINICA MEDICA DR CASUO ISHIMINE,SC,FLORIANOPOLIS
3319415,AMARO XIMENES JUNIOR,SC,JARAGUA DO SUL
3326926,CLINICA DE GINECOLOGIA E OBSTETRICIA ALESSANDRA,SC,CONCORDIA
5016231,JOSE COUTINHO GUEDES PINTO,SC,SAO BENTO DO SUL
2511770,UBSF MORRO DO AMARAL,SC,JOINVILLE
2511819,UBSF PARQUE GUARANI,SC,JOINVILLE
2511851,UBSF CAIC VILA PARANAENSE,SC,JOINVILLE
2512157,UNIDADE DE SAUDE CRUZEIRO,SC,RIO NEGRINHO
2512181,UNIDADE BASICA CRUZEIRO 6,SC,SAO BENTO DO SUL
2512246,UNIDADE BASICA PROGRESSO,SC,SAO BENTO DO SUL
2512386,UNIDADE BASICA BELA ALIANCA,SC,SAO BENTO DO SUL
2512521,NUCLEO INTATEND FISSURADO LABIO PALATAL NIAF,SC,BLUMENAU
2512572,ESF EDEMAR WINCKLER,SC,BLUMENAU
2512653,AMBULATORIO GERAL GUILHERME JENSEN ITOUPAVA CENTRAL,SC,BLUMENAU
2744929,GASTROCLINICA,SC,ITAJAI
7153678,GIOVANA MARA SENS,SC,TIMBO
5660769,VANESSA FAGUNDES PACHECO DE CARVALHO,SC,IMBITUBA
2692287,DR ALFREDO NAGEL,SC,INDAIAL
2692317,ESTEVAM EDUARDO BERKA,SC,INDAIAL
2692414,TARCISIO CESTARI,SC,INDAIAL
2692538,CS INGLESES,SC,FLORIANOPOLIS
2692600,MICHELA CAROLINA NEVES BERNZ,SC,INDAIAL
2692694,CONSULTORIO ODONTOLOGICO,SC,ITAPEMA
2692724,CONSULTORIO ODONTOLOGICO,SC,PENHA
2692813,CAMILA HOCHAPFEL,SC,INDAIAL
3561682,ECOMAX DIAGNOSTICO POR IMAGEM,SC,BLUMENAU
3563197,MEAS,SC,FLORIANOPOLIS
3563243,CLINICA GERON,SC,FLORIANOPOLIS
3563650,ALCIONE EDUARDO GARCIA ATHAYDE JUNIOR,SC,LAGES
3564010,FACIALLIS,SC,LAGES
3995771,POLICLINICA SAGRADA FAMILIA,SC,SAO JOSE
3568679,PABLO RODRIGO KNIHS,SC,LAGES
3570118,FERNANDO SABATINI CAVAZZOLA,SC,LAGES
3570150,JOANALIZ RAQUEL TOZZO,SC,LAGES
3570932,ATM CLINICA ODONTOLOGICA ESPECIALIZADA,SC,LAGES
3571238,ULTRAMED,SC,FLORIANOPOLIS
3571882,IOSC,SC,CHAPECO
